업체명,위도,경도
만덕장여인숙,35.08643169,129.0407754
더페이지게스트하우스,35.07834226,129.0452173
해성장여관,35.09512909,129.0643142
미르게스트하우스,35.08599284,129.0647547
시모하우스,35.091859,129.0571165
윤슬가,35.09339843,129.0580842
청학소담,35.09352141,129.0582109
아레,35.09643451,129.058346
조양장여관,35.09597031,129.0621113
조양장여관,35.09596346,129.0621182
대영,35.09671112,129.0599654
대영여관,35.09677581,129.0599623
큐모텔,35.09725968,129.0607209
큐모텔,35.0965043,129.0637573
콤마모텔,35.09842914,129.0345374
하버펜트하우스,35.0983985,129.0345426
이코노미24게이스하우스,35.09938406,129.0345147
더라스트호텔,35.09887569,129.0337625
힐게스트하우스&카페,35.09882729,129.0339604
이코노미24게스트,35.09938548,129.0345231
그랜드모텔,35.0989423,129.0344908
WA호텔,35.09904314,129.034993
바르도호텔,35.09930783,129.0325369
동산장모텔,35.10008856,129.0315649
이지스테이,35.09981123,129.0315
24게스트하우스,35.09682595,129.0264085
24게스트하우스,35.09764829,129.0345052
시나몬트리게스트하우스,35.09687563,129.0354357
호텔모모,35.09672876,129.0354641
베이202호텔,35.09892131,129.0313233
스테이웰호텔,35.09793834,129.0333936
펀스테이게스트하우스,35.09808016,129.0326388
글로벌인부산남포동호텔,35.09794737,129.0333995
미니호텔메이,35.09828341,129.032287
호텔린,35.09828341,129.032287
K게스트하우스,35.09813514,129.0329179
K게스트하우스,35.09801969,129.0330494
오렌지게스트하우스,35.09799467,129.0308418
브로시스호텔,35.09859519,129.0308887
대성여인숙,35.09727594,129.0310667
평화여인숙,35.09739679,129.031136
대원장모텔,35.09765104,129.0313646
동명장여관,35.09771907,129.0308416
스탠포드인부산,35.09785869,129.0299505
호텔포레프리미어,35.09841612,129.0296679
J모텔,35.09869812,129.0301556
동성장여관,35.09745844,129.0297872
해변의모텔,35.09721742,129.0288311
코코캡슐게스트하우스,35.09743209,129.0290747
라운지26,35.0973621,129.0287837
부국모텔,35.09732496,129.0286544
팝콘호스텔,35.0977582,129.0295468
갤러리G모텔,35.09759622,129.0289757
부영장여관,35.09754211,129.0287468
호텔노아,35.09748192,129.0292844
테라게스트하우스2,35.09701399,129.0298482
동궁장여관,35.09771589,129.0301916
명성장모텔,35.09777506,129.0304758
남성장여관,35.09762867,129.0297442
삼원장,35.09787867,129.030169
TERRA게스트하우스,35.09654092,129.0301972
24게스트하우스,35.09689656,129.0263606
MGM호텔,35.09794813,129.026131
브이호텔,35.0978713,129.0257736
세븐모텔,35.0979391,129.0259669
V3모텔,35.09842696,129.0276425
게스트하우스디어문,35.09836846,129.0268976
대광모텔,35.09698729,129.0271894
태양장,35.09659254,129.0262818
오션투헤븐호텔앤스파,35.09669044,129.0266548
모텔트리,35.09674413,129.0262006
대성모텔,35.09661693,129.0284535
BIFF게스트하우스,35.0982571,129.0269694
로망스모텔,35.09813361,129.0269815
로즈모텔,35.09818991,129.0270503
신흥,35.09804906,129.0275019
평안여인숙,35.09812452,129.0269758
그린힐,35.09812504,129.0271321
토요코인호텔,35.10902456,129.0366463
천우장,35.11057946,129.0372316
수민,35.11031261,129.0371013
K79게스트하우스,35.10258922,129.0304784
넘버25호텔,35.10311942,129.031695
호텔콘트,35.10190464,129.0314402
로얄장,35.10334706,129.0287903
OCEAN&SKYBABA,35.10715491,129.02943
테라게스트하우스2호점,35.09699494,129.0298651
하늘섬게스트하우스,35.09990907,129.0354688
부산관광호텔,35.10057499,129.0346015
부산장모텔,35.10019603,129.0341674
MU호텔,35.09993967,129.0342552
동산여인숙,35.1003479,129.0344566
비엔비펜션,35.10000638,129.0343348
소유호텔,35.10081706,129.0343742
아로마모텔,35.09957744,129.0341094
호텔야자,35.09991692,129.0345709
부산게스트하우스타워,35.10028687,129.0341365
아리아호텔,35.10075166,129.0339713
엘리제호텔,35.10103081,129.0339701
더하운드호텔,35.10201804,129.0339878
엘리제호텔,35.1010197,129.033979
태양모텔,35.10219681,129.0345524
에이스모텔,35.10179607,129.0342271
와이티티호텔남포,35.10154966,129.0347067
타워힐 호텔,35.10113477,129.0343481
호텔더그랑프리미엄남포,35.10155457,129.0347173
호텔더그랑,35.10155552,129.0347277
에이스모텔,35.10179607,129.0342271
타워힐호텔,35.10112619,129.0342849
몽베르모텔,35.10164882,129.0342524
별장여관,35.1018357,129.0342257
폭시모텔,35.10095843,129.0338195
공공하우스,35.10308701,129.0344928
호텔40계단,35.10405777,129.03443
화춘장여관,35.10513082,129.0345763
호텔40계단,35.10405081,129.0344244
방공호게스트하우스,35.10371209,129.0265534
보수장모텔,35.10341653,129.0263326
보수장모텔,35.10341891,129.0263293
호텔그레이,35.10373011,129.0243914
보하모텔,35.10352584,129.0228674
호텔빌리,35.10515918,129.0216498
빌리호텔,35.10515874,129.0216415
로즈텔,35.10380921,129.0217769
게스트하우스나우,35.10480299,129.0220916
놀게스트하우스,35.09955762,129.0275543
오아시스,35.09931413,129.0265351
마이호스텔,35.09905857,129.0265386
파크모텔,35.09897674,129.0266572
테마모텔,35.09916287,129.0265403
오아시스모텔,35.09920371,129.0264189
유일모텔,35.09880706,129.0265285
모텔리베,35.09885154,129.0266263
새피아모텔,35.09896591,129.026551
그랜드모텔,35.09878022,129.0266477
아젤리아여관,35.0988509,129.0267981
프린스모텔,35.09902139,129.026813
영빈장여관,35.0990557,129.0266594
그린장,35.09892438,129.0268344
하루애,35.10025368,129.0267022
게스트하우스부산깡통야시장,35.10142108,129.0266465
우리게스트하우스,35.09955931,129.0259674
우리모텔,35.09970674,129.026059
호텔미니,35.09876298,129.0257971
원모텔,35.09888978,129.0257658
부산,35.0985209,129.0257539
송원모텔,35.09910591,129.0253278
헤르메스호텔,35.09922176,129.0252212
미도장,35.0989004,129.0254804
대호장여관,35.10037863,129.0254213
제이온게스트하우스,35.10055941,129.0258581
굿스테이 대영 호텔,35.10110154,129.0255511
동성장여관,35.10151544,129.0263561
동성장,35.10149284,129.0263677
실암정,35.10151694,129.0256422
호텔마르쉐,35.10023763,129.0252913
호텔보브,35.10022128,129.0248422
지앤비호텔,35.10123942,129.0248185
오륙도모텔,35.10077538,129.0239775
해림사우나&휘트니스,35.10092804,129.0242846
투헤븐호텔,35.10134955,129.0242851
금강장,35.10255383,129.0244885
MK게스트하우스,35.1009672,129.0236368
황토방,35.10260237,129.0229042
넨네,35.10239569,129.0305602
더로컬,35.10191309,129.0299791
허니하우스,35.10075979,129.0289247
로케트하우스,35.1020423,129.0288565
큐브모텔,35.11050913,129.0364611
큐브모텔,35.11050913,129.0364611
모텔몽,35.11065009,129.0366601
스카이-힐,35.11013846,129.0365508
더로찌,35.11050908,129.0364611
월드굿즈,35.11053529,129.0302634
방사시게스트하우스,35.11120396,129.0311457
힐사이드관광호텔,35.10923822,129.0359654
코모도호텔,35.10917144,129.035458
G호텔,35.10905006,129.0359224
책앤아웃호스텔,35.11280808,129.0363429
호텔더루아,35.10083809,129.0353054
수이호스텔,35.10108664,129.0360053
배러댄와플센트럴파크호텔,35.10050339,129.0359479
센트럴파크호텔,35.10051662,129.035957
용두산게스트하우스,35.10153648,129.0352207
민트하우스,35.102453,129.0361149
부산파티게스트하우스,35.1018529,129.0349181
숨,35.10203532,129.0358699
금화여관,35.10587739,129.0350441
단디게스트하우스,35.10413773,129.0345949
단디게스트하우스,35.10414338,129.0346609
크라운하버호텔,35.10756227,129.0367993
뉴브이모텔,35.11004531,129.0378742
마리나모텔,35.10698752,129.0383534
그레이194호텔,35.10855875,129.0376377
비센트호텔,35.1107605,129.0392706
서울모텔,35.10572482,129.035622
반달호텔,35.10603221,129.0351503
커넥트부산호텔,35.10044601,129.0373871
휴플러스게스트하우스,35.09969971,129.0369915
플래티넘호텔,35.09903456,129.0304808
플래티늄호텔,35.09903754,129.0304798
호텔아벤트리부산,35.09980908,129.0295783
금빛장여관,35.23242609,129.1542518
동원모텔,35.23219692,129.1538751
초원장 여관,35.22573662,129.1482118
수복장여관,35.2294428,129.1485558
수복장모텔,35.22944236,129.1485525
인호텔,35.23272662,129.1553963
합천여인숙,35.23259169,129.1550972
은재모텔,35.23231333,129.1544872
DAVIDSGUESTHOUSE,35.23194693,129.1547373
해피하우스,35.20437056,129.1228264
대구장여관,35.20668892,129.12286
목화장여관,35.20693221,129.1218003
강릉여행가이드의집,35.19880313,129.1183955
가든장여관,35.20076747,129.1314304
금수장여관,35.20048902,129.1313866
센텀게스트하우스,35.17181459,129.1341813
VIP민박,35.18146713,129.2053755
부산송정바다민박,35.18176702,129.2014134
나인테마모텔,35.18330017,129.2049506
곰곰이민박,35.18095054,129.2054256
송정마루민박,35.18164198,129.2041758
GO모텔,35.18207529,129.2057631
송정여인숙,35.18416107,129.2003296
풀하우스펜션,35.18329965,129.2052239
풀하우스민박,35.1832581,129.2054795
송정아토펜션,35.1835851,129.2053194
여우비호텔,35.1824337,129.205479
넛지567펜션,35.17543173,129.1964618
25TH호스텔,35.17856524,129.1978987
올라호텔,35.17686458,129.1968053
마린케이풀빌라펜션,35.1806066,129.1992106
펜톤나인,35.17953573,129.1986237
스테이모어빌리지펜션,35.17347061,129.1963971
스테이모어호스텔,35.17371724,129.1962911
카이브,35.1796469,129.1986103
송정오셔너스,35.17702399,129.196863
25THHOSTEL,35.17856026,129.1978942
플레르 호텔,35.17535999,129.195939
카이브 2호점,35.17639906,129.1964218
뉴카리브호스텔,35.17702922,129.1968696
펜트하우스,35.17642117,129.1964462
브라운도트호텔,35.17875947,129.197312
라온호텔,35.17765562,129.197353
송정마루민박,35.17722889,129.1970515
모닝캄펜션,35.17560616,129.1964513
송정 스테이모어펜션,35.17372203,129.1962516
플레르 호텔,35.1753527,129.1959441
샤인우드펜션,35.17354446,129.1963707
송정미연,35.17644389,129.1958542
부흥민박,35.17836727,129.1967014
스위트펜션,35.17590916,129.1955516
이너피스 펜션,35.17417823,129.1957237
ALOHA게스트하우스,35.17673406,129.1956641
일로이리조트,35.17006048,129.1971551
두포민박,35.16808791,129.1968905
서울하우스,35.18196188,129.2049622
송정토마토민박,35.18175019,129.2039946
레드MUN,35.18151356,129.2057658
현대민박,35.18249586,129.2040546
다다민박,35.18177313,129.2045049
마루민박,35.18160432,129.2040776
펜션민박 레드문,35.18151356,129.2057658
그린민박,35.18178374,129.2047756
호텔홍단,35.18177008,129.205342
동원비치민박,35.18226697,129.2037132
고하우스,35.1821925,129.204002
CC민박펜션,35.18164523,129.2049506
뉴송정민박,35.1825685,129.203967
대연민박,35.18262948,129.2038106
게스트하우스송정,35.18169677,129.2042608
송정등대민박,35.18138022,129.2054071
옥탑민박,35.18225193,129.2037057
호텔가인,35.18191786,129.2051625
애플모텔,35.18420378,129.2028469
호텔하루,35.18416673,129.2028007
올리브하우스펜션,35.1831026,129.2033453
송정네이티브,35.18325089,129.2041606
마리나모텔,35.18338289,129.2044801
소림장여관,35.18302517,129.2046381
호텔야자,35.18314564,129.2051425
호텔빙고,35.18307836,129.2048627
호텔데이즈A,35.18311934,129.20516
호텔데이즈B,35.18307836,129.2048627
빙고모텔,35.18308748,129.2048553
비치웨이 게스트하우스,35.18094349,129.201819
깡이하우스,35.18186869,129.2040696
송정호텔블루캐슬,35.18102927,129.2011106
송정초원민박,35.18100679,129.2033449
무무스하우스,35.18186869,129.2040696
라이온비치하우스,35.18129729,129.2039013
우리민박,35.18089213,129.2011884
옛날민박,35.18122527,129.2037782
둘리민박,35.18204196,129.2040258
송해여인숙,35.18195858,129.2025633
미래민박,35.18138371,129.2032508
도가집민박,35.18145038,129.2026258
김가네민박,35.18141806,129.2040771
신세계민박,35.18162538,129.2038757
송원펜션민박,35.1820086,129.2027633
늘푸른,35.18172113,129.202933
미니펜션U앤I,35.18168371,129.2038883
태화장민박,35.18110746,129.2032956
진주민박,35.18080228,129.2013328
히딩크펜션,35.18111129,129.2038373
푸른민박,35.18170639,129.2026605
함흥슈퍼민박,35.18078713,129.2009801
알리바바펜션,35.18147969,129.2033942
에스스테이펜션,35.18140758,129.2020978
앙스모멍,35.18147479,129.2030888
욜로101,35.18094349,129.201819
브이호텔,35.18227318,129.2050655
송정호텔젬,35.182738,129.2053497
송정호텔젬,35.182738,129.2053497
은지,35.1821504,129.2048213
해돋이,35.1821504,129.2048213
보라카이모텔,35.18245236,129.2051461
감동호텔,35.18250807,129.2046925
해돋이여관,35.18220351,129.2048592
V모텔,35.18234199,129.2050006
부산송정민박,35.18238441,129.2045428
2월호텔,35.18304077,129.2050736
아이엠호텔,35.18259568,129.2052574
코코호텔,35.1822415,129.205305
세븐모텔,35.18272742,129.2048272
감동호텔,35.18251104,129.2047183
송정호텔젬,35.18274398,129.2053861
보라카이모텔,35.18246361,129.2051477
아이엠호텔,35.18260892,129.2052197
GO모텔,35.18200433,129.2055457
송정 GB그리다펜션,35.18001432,129.1990006
송정스카이풀빌라펜션,35.17905844,129.1983834
빌라코트야드,35.18155214,129.2000161
송정스카이부티크,35.17905837,129.1983834
어썸하우스,35.17795606,129.1978267
마레민박,35.17634247,129.1966515
해운대카라반펜션,35.17669249,129.1967265
네버엔딩웨이브,35.18044846,129.1993003
윙민박,35.18222168,129.2005472
금하민박,35.17942926,129.1987261
금강민박,35.17634251,129.196539
송정스카이풀빌라펜션,35.17905844,129.1983834
사계민박,35.18110041,129.2005135
굿모닝 게스트하우스,35.18098113,129.2022332
에이플러스펜션민박,35.18134213,129.2047256
송정바다뷰펜션 커플 가족 단체,35.18093379,129.2041882
동우장,35.18110866,129.2028133
부영민박,35.18125039,129.2048506
소라민박,35.1811254,129.2037508
큰이모민박,35.18134211,129.2051881
부산 그레이샌즈풀빌라펜션,35.18092059,129.2027427
바다봄펜션,35.18096597,129.2047524
명진게스트하우스,35.18097815,129.2024577
나무늘보호텔 송정점,35.18082502,129.2025055
더설레임펜션,35.18156502,129.2047947
브룩스호텔,35.18113214,129.2047388
송정바다뷰펜션커플가족단체,35.18092432,129.2041568
달로달리펜션,35.18145403,129.2049168
브룩스1,35.18132273,129.2046942
브룩스1,35.18122173,129.2048239
송정아바호텔,35.18133017,129.2049923
돌담하우스,35.18089778,129.2045562
뉴비치팬션,35.18104641,129.2045907
송정호텔,35.18109984,129.2030877
달로달리펜션,35.18145463,129.204912
인연민박,35.18099236,129.2035947
쿨펜션,35.18127487,129.205334
라임펜션,35.18104939,129.2027964
동원비치민박,35.18106337,129.2034689
1812게스트하우스,35.18095436,129.2028925
아리랑펜션,35.18111986,129.204343
호텔S,35.1806618,129.2019498
송정해수락,35.1814749,129.204382
송정해변펜션,35.18093937,129.2020734
 송정 빈티지하우스 펜션,35.1807296,129.2022644
명진게스트하우스,35.18100937,129.2024173
윌모텔,35.18403527,129.2004728
베이 호텔,35.18403108,129.200469
쇼호텔,35.16230504,129.1575042
더블루힐VIP센텀하우스,35.16599251,129.1324324
라마다앙코르 바이윈덤 부산 해운대,35.16328362,129.1596422
해운대게스트하우스,35.16191524,129.1598749
비바청춘게스트하우스,35.16231987,129.1602568
런더너호텔,35.16126027,129.1573244
오즈미니호텔,35.16222209,129.1589639
하운드호텔 해운대,35.16102708,129.156787
하운드 가든&테라스 호텔,35.16116956,129.1570419
그레이게스트하우스,35.16254941,129.1587962
에스원호텔,35.16141023,129.1575528
WA호텔,35.16160947,129.1572573
솔게스트하우스,35.16227582,129.1590824
소사이어티호텔,35.16163198,129.1578001
2F게스트하우스,35.16246027,129.1587945
더비치호텔,35.16222614,129.158372
루이스호텔,35.16174516,129.1574882
SC헬싱키호텔,35.16197419,129.1579602
이코노미 해운대,35.16229038,129.1590667
키다리하우스,35.16158266,129.1577012
JB디자인호텔,35.16169342,129.1580468
준호텔,35.16206866,129.1586859
잉카모텔,35.1614736,129.1570132
판다게스트하우스,35.16186844,129.1587832
티스테이모텔,35.16159442,129.1588767
더베이호텔,35.16149183,129.1580662
스카이게스트하우스해운대,35.16186968,129.1587913
호텔여기어때,35.1610756,129.1579451
싼타페모텔,35.16165786,129.1590374
폭시호텔,35.16123327,129.1583219
미호텔,35.16178131,129.1591869
더홈게스트하우스,35.16186616,129.1587849
게리쿠퍼호텔,35.16201956,129.1590388
GNG,35.16164721,129.1583272
산타페모텔,35.16167014,129.1590427
온모텔,35.16115702,129.1581423
브이모텔,35.16127339,129.1577361
폭시호텔,35.1612524,129.158314
노블레스모텔,35.16118558,129.1575377
넘버25호텔,35.1609972,129.1572047
굿데이메이트 게스트하우스,35.16317783,129.15996
그레이그라운드호텔,35.16126217,129.1587203
세이죤빌,35.16150184,129.15958
인디호텔게스트하우스,35.16121109,129.1585988
인더스트리호텔,35.16161012,129.1593238
포유호텔,35.16109412,129.1583311
팍스게스트하우스,35.16238323,129.1621238
로드비치호텔,35.16113224,129.1596491
투헤븐호텔,35.16086756,129.1603373
바다펜션,35.16149264,129.1599359
해운대 소라펜션,35.16120234,129.1599351
해변펜션,35.1613685,129.1599551
호텔여우비,35.16212552,129.1580153
발렌타인호텔,35.16174061,129.1571746
해운대블루호텔,35.16246257,129.158409
호텔브릭스,35.16201327,129.1576345
K게스트하우스,35.1624603,129.1584104
해운대비지니스호텔S,35.16165591,129.1569802
아이엠레지던스,35.16213456,129.1578372
쇼호텔,35.16230524,129.1574938
오게스트,35.16267837,129.1586225
웨스틴 조선 부산,35.15603204,129.154091
하이코리아 호스텔,35.1596687,129.1536886
파크하얏트부산호텔,35.15653218,129.1417635
동남해상관광호텔,35.15557069,129.1474691
오션뷰,35.15522916,129.142398
더스위트하우스,35.15932559,129.144242
CLOVERHOUSE,35.15785994,129.1475482
한화리조트,35.15442132,129.1450164
센텀프리미어호텔,35.16686698,129.1314749
하이클래스,35.16575057,129.1313385
스테이세븐 센텀 비즈니스,35.16694831,129.1329593
해운대센텀호텔,35.1678464,129.1328184
호텔메리케이센텀,35.1678107,129.1328178
중문더웰테라스,35.17179177,129.1318822
제이썬 하우스,35.16385018,129.1569949
부산다온하우스,35.16526176,129.1583285
궁모텔,35.16408857,129.1616538
블루보트게스트하우스,35.16377141,129.1614352
퍼스트게스트하우스,35.16402063,129.1602438
설렘,35.16382347,129.1612743
Y 게스트하우스,35.1638239,129.1612696
피오니하우스,35.16430558,129.1617918
마더리스모닝캄,35.17524126,129.1299823
낙원여관,35.16478481,129.160455
리버힐민박,35.16000184,129.1515809
팰릭스바이에스티엑스,35.16296343,129.1584534
벡스코스테이,35.16572876,129.1408816
마망하우스,35.16572876,129.1408816
에이치스테이호텔,35.16275601,129.1583257
그린하우스,35.1687391,129.1400825
시오하우스,35.16651817,129.1387527
신라스테이,35.15983862,129.1587613
문동이네게스트하우스,35.16010287,129.160058
샹그리아여관,35.16037694,129.1582428
J게스트하우스,35.16038457,129.1580937
ONDA모텔,35.16026932,129.1588132
잠자리모텔,35.16086708,129.1579573
피카소 모텔,35.16068899,129.1571747
티에스에이,35.16060671,129.1575678
GP Hotel,35.16060589,129.1577531
달빛테라스,35.16063693,129.1589891
노엘비지니스호텔,35.16046232,129.1585259
호텔얌,35.16060575,129.1575789
엘리게스트하우스,35.16039526,129.1589131
위게스트하우스,35.16067579,129.1588443
클럽호텔,35.16074134,129.1568937
JJINN호텔,35.16049921,129.1582682
"더블유모텔, 부산 해운대구 해운대로59번가길 4",35.16079838,129.1566393
피카소모텔,35.1606916,129.1571753
MU모텔,35.16054278,129.1595499
HOTEL WOW,35.16057331,129.1591837
에이스모텔,35.16121992,129.1591914
플로스호텔,35.16077836,129.1591158
HOTEL WOW,35.1605894,129.1591745
호텔오,35.16121844,129.1591807
부산관광공사,35.16480406,129.1383192
씨앤요트,35.15976504,129.140518
오션뷰스테이,35.16291023,129.1371282
쌍봉게스트하우스,35.15969746,129.1595888
요트스테이,35.16167643,129.1396319
그린나래호텔,35.15902463,129.1568472
글로리콘도,35.15944038,129.15786
부산요트투어 요트아일랜드,35.16070988,129.1407068
호텔야자,35.15911658,129.1536747
더반호텔,35.15923553,129.1538904
호텔인트로,35.15903501,129.1534684
해운대캔버스게스트하우스,35.15925786,129.1526569
캔버스호스텔블랙,35.15936786,129.1529875
더펫텔프리미엄스위트,35.15924032,129.1530968
호텔109,35.15930346,129.1533196
아크블루호텔,35.15957826,129.1565465
라빈모텔,35.1598604,129.1549747
오뜨호텔,35.15957568,129.1563662
베스트루이스해밀턴,35.15964244,129.1545884
베이몬드호텔,35.15956148,129.1567516
호텔라빈,35.1598519,129.1550556
아크블루호텔,35.15951013,129.1565776
오뜨바다전망호텔,35.15958261,129.1563668
베스트루이스해밀턴호텔,35.15963531,129.1545889
나인모텔,35.15991541,129.1546766
오렌지호텔,35.15965598,129.1543961
파스텔여관,35.15993783,129.1542433
바게트호텔,35.15961576,129.1538289
동백민박,35.16017682,129.1540931
해운대호텔 모모쥬스,35.15948763,129.1542391
동백섬게스트하우스,35.15926351,129.1543433
아이리스모텔,35.15945794,129.1539638
이비스버젯앰배서더,35.15907354,129.154502
호텔아라,35.16001194,129.1552197
이스턴베이호텔,35.1601764,129.1560435
씨모텔,35.15967921,129.1563971
하이부산게스트하우스,35.15991043,129.156017
시네마하우스부산,35.16035849,129.1561248
해운대뷰티크테라스호텔,35.16027059,129.1565201
하이코리아호스텔바다,35.15971862,129.1559805
김치게스트하우스해운대,35.15988256,129.15644
호텔블루스토리해운대,35.15990716,129.1574821
이비스앰배서더해운대,35.15991773,129.1579685
토요코인호텔,35.1594871,129.1573509
호텔포레프리미어,35.16069726,129.1602251
클라우드나인호텔,35.16074774,129.1597387
2NE1호텔,35.16045191,129.1599176
다인비치,35.16080194,129.1605926
호텔포레 프리미어 해운대점,35.16069322,129.1602565
호텔투애니원,35.16037928,129.1598817
리얼센텀하우스,35.17853729,129.1226791
해운대청소년수련관,35.19216733,129.127072
뉴프린스모텔,35.18636702,129.1214604
일월모텔,35.18649829,129.1216827
센텀하우스,35.18669607,129.1216448
그랜드모텔,35.18648153,129.1214528
버킹검모텔,35.1866684,129.1213002
제우스모텔,35.18570332,129.1221566
센텀J모텔,35.18652236,129.1220328
LIVELIKEKOREANHOUSE,35.18628003,129.1241839
알타치타하우스,35.19119639,129.1318766
세븐모텔,35.18410206,129.1217884
넘버25 호텔 센텀점 시그니처,35.18378284,129.1219274
라찌모텔,35.18353883,129.122125
목화장여관,35.18651498,129.1212849
스테이안 게스트하우스,35.18765593,129.1212318
와우모텔,35.18750719,129.1212441
센텀빌,35.18415418,129.1216463
이데아호텔,35.18428761,129.1216265
발렌타인모텔,35.18419922,129.1221877
재송동 더히트호텔,35.1845567,129.1226994
베이직하우스,35.18403756,129.1219123
호텔야자,35.18438056,129.1223064
프랜치코드,35.18428793,129.1221072
로망스모텔,35.1844444,129.1218151
임페리얼모텔,35.18455503,129.122723
프린스모텔,35.18404964,129.1219124
몽블랑 여관,35.1844063,129.1216301
로즈모텔,35.18443464,129.1228051
엘루이모텔,35.18416803,129.1230282
호텔S,35.183898,129.1220128
센텀모텔,35.18400592,129.1223359
그린파크모텔,35.18379026,129.1223827
에스모텔,35.18396527,129.1220453
M6모텔,35.18393187,129.1228827
No1모텔,35.18418326,129.1224776
유모텔,35.18375127,129.1225537
맥스모텔,35.18370976,129.1221734
자라모텔,35.18385498,129.1224579
마리포사모텔,35.1837539,129.122849
M6모텔,35.18391088,129.1228574
R모텔,35.18374058,129.123015
더제니스모텔,35.18390448,129.1232516
W모텔,35.18355174,129.1227096
홈스위트홈,35.17651301,129.1734263
타이완마미하우스,35.17826007,129.1747138
온앤온하우스,35.17943877,129.1787269
아리랑스테이,35.17197338,129.1823832
해운대 sunny's house,35.16855612,129.1660907
해운대JOO하우스,35.17069747,129.1661568
뉴파도소리,35.16715956,129.1636046
해운대몽돌하우스,35.1765925,129.1670227
호텔안,35.16917634,129.1766659
IN351게스트하우스,35.16405899,129.1680946
프리호텔,35.16375183,129.1752662
바다풍경펜션,35.16149081,129.1616996
바다풍경펜션,35.16147226,129.1617044
라비드아틀란호텔,35.16112987,129.161492
엘리시아부티크호텔,35.16017701,129.1621924
베스트웨스턴 해운대호텔,35.16043412,129.1611559
선셋비즈니스호텔,35.16012894,129.1614115
라메르펜션,35.16014497,129.1621363
리베로호텔,35.16224606,129.1612075
파라디아모텔,35.1620744,129.1620353
팍스게스트하우스,35.16238432,129.1621247
예그린민박,35.16066033,129.1621549
Uncle's guesthouse,35.16149453,129.1621513
찬게스트하우스,35.16151848,129.1621799
해운대바다민박,35.16064358,129.1620549
도담게스트하우스,35.16185177,129.1622674
더베이게스트하우스,35.161457,129.1620743
킹콩게스트하우스,35.16212807,129.1630456
엘시티레지던스,35.16039418,129.1687969
그랜드엘시티레지던스,35.16003236,129.1697009
시그니엘 부산,35.15987649,129.1697189
송도각모텔,35.16165104,129.1662073
폴에이리조트해운대,35.16229564,129.166662
Y게스트하우스,35.16190034,129.1652687
엘솔게스트하우스,35.16204548,129.1670065
마야게스트하우스,35.16155261,129.1657991
썬앤문게스트하우스,35.15831213,129.1823339
해운온천대중탕모텔,35.1618893,129.1659015
선트리호텔,35.15950146,129.1832134
일루아호텔,35.1588957,129.1745088
마리나빌라,35.15939059,129.1768153
W모텔,35.15922754,129.1827407
칸게스트하우스,35.16031068,129.1833531
R1GP레지던스,35.157461,129.1817908
해운대오피스텔민박,35.15931901,129.1747164
화미주연수원,35.16080228,129.1829531
물고기나무펜션,35.15828648,129.1722522
비치하우스,35.1587509,129.1714025
삼삼오오펜션,35.15862487,129.1715971
삼삼오오펜션,35.15867596,129.1716304
휘겔리 호텔,35.15843573,129.1719166
삼삼오오펜션,35.1586759,129.1716303
대구장여관,35.15830029,129.1722473
전망좋은모텔,35.15928002,129.1704371
미포유,35.16029609,129.1711769
미포오션사이드호텔,35.15886649,129.1705914
더위,35.15638474,129.1751376
비치레져텔,35.15844398,129.1712667
게스트하우스레움,35.15748583,129.1729666
해운대썬블루비치펜션,35.16075436,129.1714385
미포유게스트하우스,35.16031296,129.1711698
포도펜션,35.15688616,129.1738169
해운대비치모텔,35.15759013,129.1728957
비치노브텔,35.16075248,129.1709807
시원게스트하우스,35.1617614,129.1754087
챔프호스텔,35.16353237,129.1697828
CHEZJUNE,35.16210198,129.1768515
마마게스트하우스,35.162024,129.1632441
24게스트하우스,35.16308501,129.1619424
골든베이풀빌라펜션,35.16121862,129.1630923
해운대펜트하우스,35.16354881,129.1618488
멜론게스트하우스,35.16177861,129.163879
문탠모텔,35.16165485,129.163359
24게스트하우스,35.16314901,129.1618777
해운대소라텔하우스,35.16173536,129.1629385
가든모텔,35.16162998,129.1628325
해운대민박,35.16186653,129.163071
해운대온천호텔,35.1615079,129.1634238
백팩커스하우스,35.16187976,129.1630922
타임게스트하우스,35.16357152,129.1620465
뷰티크팰리스호텔,35.16343216,129.1628197
오륙도여관,35.16235088,129.1640342
파도소리모텔,35.16220979,129.1639483
매직모텔,35.16224272,129.164111
블루피쉬게스트하우스,35.16193579,129.1640867
맘게스트하우스,35.16279849,129.1648632
할매탕,35.16306792,129.1647693
청사포펜션,35.1621755,129.1938501
블루비치호텔,35.16021821,129.1905484
호텔카멜리아,35.15982977,129.1610982
그랜드조선,35.16000771,129.1631696
피앤에스호텔,35.16206728,129.1645234
UH Suite Landscape 4F,35.15982522,129.1611269
썬클라우드호텔,35.16044386,129.162247
페어필드바이메리어트부산호텔,35.16164084,129.1648446
경원장여관,35.16270177,129.1653672
뉴비치호텔,35.15988531,129.1616301
MS호텔,35.15982522,129.1611269
UH Suite The Haeundae,35.15982522,129.1611269
하야리게스트하우스,35.16073064,129.1624711
위드게스트하우스,35.16252643,129.1653064
팝콘호스텔 해운대점,35.16249266,129.1652704
베니키아호텔해운대,35.16227613,129.1648421
누리호텔,35.15983974,129.1609492
마리안느호텔,35.16149357,129.1646175
레지던스 더 문,35.16249589,129.1652587
석원장,35.16323594,129.1668169
금호장,35.16307954,129.1660484
파라다이스호텔,35.1602357,129.1652644
